playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8483808,2022,Andrei Kuzmenko,VAN,L,other,2,209.0,2.0,2.73,0.31,0.05,0.9,0.6,0.89,0.5,9.0,0.86,0.02,0.13,0.12,0.03,0.58,0.13,0.02,0.02,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.03,0.0,0.0,0.05,0.05,0.05,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,5.63,0.29,0.29,0.29,0.29,5.0,3.0,1.0,9.0,0.0,0.0,0.0,7.0,0.0,1.0,0.07,0.0,0.22,0.0,0.0,0.0,9.0,8.0,8.0,0.15,0.0,0.0,0.44,0.44,0.44,0.62,0.64,0.63,0.64,0.63,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.64,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.65,0.65,0.63,0.04,0.88,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8483808,2022,Andrei Kuzmenko,VAN,L,all,2,1939.0,39.0,2.73,0.63,0.28,0.79,0.42,0.78,0.42,12.0,9.47,1.73,1.01,2.31,0.37,4.34,2.24,1.59,1.83,1.67,0.0,0.0,9.0,3.0,0.0,12.0,1.0,1.0,4.0,0.0,1.0,0.0,6.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.11,0.65,0.97,0.0,0.0,1.0,12.87,12.0,12.83,0.0,0.24,0.71,0.53,1.44,1.49,1.47,39.0,11.0,2.0,6.0,20.0,9.0,8.0,6.0,16.0,0.0,0.0,5261.0,0.0,0.0,0.0,1.0,30.15,2.87,2.63,3.04,2.78,34.0,9.0,14.0,57.0,2.0,4.0,0.0,34.0,6.0,3.0,0.67,1.01,1.19,0.0,1.0,1.0,60.19,43.0,45.46,0.64,0.71,0.71,2.79,2.92,2.87,9.01,1.7,1.67,1.65,1.63,10.0,2.0,3.0,15.0,1.0,1.0,0.0,8.0,2.0,2.0,0.18,0.29,1.23,0.0,1.0,0.0,14.15,12.0,11.29,0.11,0.58,0.58,1.22,1.19,1.17,1.94,4.92,61.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
8483808,2022,Andrei Kuzmenko,VAN,L,5on5,2,1146.0,30.0,2.73,0.67,0.41,0.75,0.44,0.73,0.47,20.0,5.1,0.9,0.49,1.57,0.17,1.79,1.08,0.76,0.99,0.84,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.04,0.65,0.21,0.0,0.0,0.0,6.87,6.0,6.83,0.0,0.1,0.71,0.53,0.47,0.52,0.49,30.0,5.0,2.0,5.0,18.0,8.0,7.0,4.0,11.0,0.0,0.0,3866.0,0.0,0.0,0.0,1.0,17.18,1.72,1.48,1.9,1.63,20.0,4.0,9.0,33.0,1.0,4.0,0.0,17.0,6.0,1.0,0.5,1.01,0.21,0.0,1.0,0.0,36.19,24.0,26.46,0.29,0.71,0.71,1.3,1.42,1.38,6.9,0.85,0.85,0.8,0.8,8.0,1.0,2.0,11.0,0.0,1.0,0.0,7.0,1.0,1.0,0.17,0.1,0.58,0.0,0.0,0.0,10.15,9.0,8.29,0.08,0.58,0.58,0.35,0.32,0.32,1.85,2.63,50.0,64.0,0.03,0.0,1.0,0.0,1.0,0.0
8483808,2022,Andrei Kuzmenko,VAN,L,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483808,2022,Andrei Kuzmenko,VAN,L,5on4,2,584.0,7.0,2.73,0.81,0.23,0.83,0.67,0.85,0.5,8.0,3.51,0.81,0.39,0.63,0.18,1.96,1.03,0.81,0.81,0.81,0.0,0.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.05,0.0,0.76,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.11,0.0,0.0,0.92,0.92,0.92,7.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,7.33,0.86,0.86,0.86,0.86,9.0,2.0,4.0,15.0,1.0,0.0,0.0,10.0,0.0,1.0,0.1,0.0,0.76,0.0,0.0,1.0,15.0,11.0,11.0,0.2,0.0,0.0,1.06,1.06,1.06,1.49,0.2,0.2,0.2,0.2,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.01,0.2,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.22,0.22,0.22,0.04,0.14,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8474709,2022,Matt Martin,NYI,L,other,2,21.0,0.0,-0.15,0.0,0.72,0.0,0.92,0.0,0.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.47,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8474709,2022,Matt Martin,NYI,L,all,2,1124.0,28.0,0.59,0.46,0.61,0.45,0.52,0.48,0.57,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,6.0,19.0,7.0,4.0,5.0,12.0,0.0,1.0,6076.0,2.0,2.0,1.0,1.0,7.16,0.87,0.85,0.84,0.81,5.0,6.0,4.0,15.0,1.0,2.0,0.0,9.0,1.0,1.0,0.28,0.09,0.5,1.0,0.0,0.0,15.19,11.0,10.95,0.1,0.58,0.58,0.39,0.38,0.37,8.37,1.03,1.0,1.06,1.03,7.0,5.0,6.0,18.0,1.0,2.0,1.0,8.0,3.0,1.0,0.35,0.34,0.34,0.0,0.0,1.0,17.91,12.0,12.12,0.13,0.49,0.49,0.67,0.68,0.67,7.38,4.7,115.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
8474709,2022,Matt Martin,NYI,L,5on5,2,1098.0,27.0,0.59,0.46,0.54,0.45,0.51,0.48,0.57,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,1.0,6.0,18.0,6.0,4.0,5.0,12.0,0.0,1.0,4010.0,2.0,2.0,1.0,1.0,7.16,0.87,0.85,0.84,0.81,5.0,6.0,4.0,15.0,1.0,2.0,0.0,9.0,1.0,1.0,0.28,0.09,0.5,1.0,0.0,0.0,15.19,11.0,10.95,0.1,0.58,0.58,0.39,0.38,0.37,8.37,1.03,1.0,1.06,1.03,7.0,5.0,6.0,18.0,1.0,2.0,1.0,8.0,3.0,1.0,0.35,0.34,0.34,0.0,0.0,1.0,17.91,12.0,12.12,0.13,0.49,0.49,0.67,0.68,0.67,4.05,3.48,73.0,70.0,0.0,0.02,0.0,1.0,0.0,1.0
8474709,2022,Matt Martin,NYI,L,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474709,2022,Matt Martin,NYI,L,5on4,2,5.0,1.0,0.74,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475798,2022,Mikael Granlund,NSH,C,other,4,442.0,4.0,1.88,0.44,0.44,0.55,0.29,0.5,0.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,360.0,0.0,0.0,0.0,0.0,5.62,1.21,1.06,1.21,1.06,6.0,3.0,3.0,12.0,1.0,0.0,0.0,7.0,1.0,1.0,0.39,0.09,0.73,0.0,0.0,1.0,12.0,9.0,9.0,0.14,0.0,0.0,1.35,1.35,1.17,5.98,1.55,1.36,1.55,1.36,4.0,5.0,1.0,10.0,0.0,0.0,0.0,7.0,0.0,2.0,0.32,0.0,1.24,0.0,0.0,0.0,10.0,9.0,9.0,0.1,0.0,0.0,1.66,1.66,1.45,0.14,0.17,2.0,5.0,0.02,0.0,1.0,0.0,1.0,0.0
8475798,2022,Mikael Granlund,NSH,C,all,4,4790.0,99.0,1.88,0.5,0.46,0.54,0.52,0.54,0.51,4.0,5.63,0.88,0.58,1.06,0.21,3.41,1.86,0.63,0.87,0.63,2.0,1.0,8.0,0.0,2.0,10.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,8.0,8.0,1.0,2.0,19.0,7.0,3.0,0.0,3.0,4.0,1.0,0.08,0.51,0.29,0.0,0.0,0.0,9.94,8.0,7.96,0.0,0.13,0.29,0.29,0.72,0.72,0.58,99.0,28.0,12.0,13.0,46.0,11.0,20.0,17.0,51.0,19.0,31.0,9610.0,2.0,2.0,1.0,1.0,47.24,6.3,5.69,6.29,5.68,41.0,26.0,25.0,92.0,2.0,3.0,1.0,45.0,15.0,7.0,1.56,1.83,2.91,0.0,0.0,2.0,91.47,67.0,66.36,0.93,0.64,0.64,6.59,6.56,5.99,40.9,6.19,5.83,6.26,5.9,40.0,17.0,22.0,79.0,5.0,4.0,1.0,34.0,16.0,7.0,1.08,2.06,3.05,0.0,3.0,2.0,81.11,57.0,58.15,0.64,1.36,1.36,5.46,5.53,5.29,6.22,7.35,156.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0
8475798,2022,Mikael Granlund,NSH,C,5on5,4,3168.0,72.0,1.88,0.41,0.55,0.47,0.58,0.46,0.58,8.0,2.52,0.38,0.25,0.39,0.1,1.75,1.12,0.35,0.38,0.35,1.0,1.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,15.0,7.0,3.0,0.0,1.0,3.0,0.0,0.04,0.34,0.0,0.0,0.0,0.0,3.94,4.0,3.96,0.0,0.05,0.0,0.0,0.44,0.44,0.4,72.0,12.0,6.0,13.0,41.0,7.0,17.0,11.0,37.0,15.0,23.0,7576.0,0.0,2.0,1.0,0.0,22.3,2.12,2.04,2.11,2.03,19.0,12.0,14.0,45.0,1.0,2.0,1.0,21.0,8.0,2.0,0.65,0.99,0.48,0.0,0.0,1.0,44.47,31.0,30.36,0.36,0.35,0.35,2.13,2.1,2.02,26.18,3.0,2.89,3.07,2.95,27.0,9.0,15.0,51.0,3.0,3.0,0.0,19.0,15.0,2.0,0.52,1.97,0.51,0.0,3.0,0.0,53.11,36.0,37.15,0.38,0.53,0.53,2.85,2.92,2.9,5.47,4.52,138.0,101.0,0.72,0.01,9.0,1.0,8.0,1.0
8475798,2022,Mikael Granlund,NSH,C,4on5,4,262.0,9.0,1.88,0.0,0.07,0.0,0.1,0.0,0.11,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,0.0,1.0,1.0,7.0,3.0,2.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,1.28,1.24,1.28,1.24,6.0,3.0,6.0,15.0,1.0,1.0,1.0,6.0,1.0,2.0,0.15,0.08,1.04,0.0,0.0,1.0,15.0,9.0,9.0,0.13,0.83,0.83,0.57,0.57,0.57,0.19,2.63,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8475798,2022,Mikael Granlund,NSH,C,5on4,4,918.0,14.0,1.88,0.89,0.94,0.92,0.8,0.9,0.8,10.0,3.11,0.49,0.33,0.67,0.11,1.66,0.74,0.28,0.49,0.28,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.04,0.17,0.29,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.08,0.29,0.29,0.28,0.28,0.18,14.0,14.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,1.0,3.0,602.0,2.0,0.0,0.0,1.0,19.32,2.97,2.58,2.97,2.58,16.0,11.0,8.0,35.0,0.0,1.0,0.0,17.0,6.0,4.0,0.53,0.75,1.7,0.0,0.0,0.0,35.0,27.0,27.0,0.42,0.29,0.29,3.11,3.11,2.8,2.26,0.35,0.35,0.35,0.35,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.09,0.0,0.26,0.0,0.0,1.0,3.0,3.0,3.0,0.03,0.0,0.0,0.38,0.38,0.38,0.43,0.03,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8477504,2022,Josh Morrissey,WPG,D,other,1,18.0,1.0,0.3,0.91,0.33,0.5,0.5,0.5,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.89,0.95,0.95,0.95,0.95,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.95,0.95,0.95,0.66,0.1,0.07,0.1,0.07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.12,0.12,0.09,0.13,0.27,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8477504,2022,Josh Morrissey,WPG,D,all,1,1235.0,27.0,0.3,0.67,0.55,0.51,0.47,0.43,0.46,3.0,0.68,0.03,0.03,0.27,0.03,0.38,0.28,0.03,0.02,0.02,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.94,1.0,0.97,2.0,0.01,0.0,0.0,0.03,0.03,0.03,27.0,3.0,4.0,5.0,15.0,2.0,3.0,4.0,18.0,0.0,0.0,2365.0,2.0,0.0,0.0,1.0,9.94,1.91,1.87,1.9,1.87,8.0,5.0,7.0,20.0,2.0,0.0,0.0,7.0,5.0,1.0,0.31,0.65,0.95,0.0,1.0,1.0,20.03,13.0,13.24,0.13,0.0,0.0,2.03,2.03,1.99,11.99,0.95,0.9,0.97,0.92,11.0,6.0,2.0,19.0,0.0,0.0,0.0,13.0,3.0,1.0,0.4,0.34,0.21,0.0,0.0,0.0,19.03,17.0,16.93,0.17,0.0,0.0,1.12,1.14,1.08,2.31,1.87,45.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
8477504,2022,Josh Morrissey,WPG,D,5on5,1,1076.0,24.0,0.3,0.4,0.59,0.45,0.52,0.35,0.51,3.0,0.68,0.03,0.03,0.27,0.03,0.38,0.28,0.03,0.02,0.02,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.94,1.0,0.97,2.0,0.01,0.0,0.0,0.03,0.03,0.03,24.0,3.0,3.0,4.0,14.0,2.0,3.0,3.0,16.0,0.0,0.0,2001.0,2.0,0.0,0.0,1.0,6.12,0.53,0.52,0.53,0.51,4.0,4.0,6.0,14.0,0.0,0.0,0.0,6.0,2.0,0.0,0.24,0.28,0.0,0.0,0.0,0.0,14.03,8.0,8.24,0.07,0.0,0.0,0.6,0.6,0.58,10.53,0.8,0.78,0.82,0.79,10.0,5.0,2.0,17.0,0.0,0.0,0.0,12.0,2.0,1.0,0.34,0.25,0.21,0.0,0.0,0.0,17.03,15.0,14.93,0.14,0.0,0.0,0.94,0.96,0.93,2.13,1.46,40.0,37.0,0.37,0.0,4.0,0.0,4.0,0.0
8477504,2022,Josh Morrissey,WPG,D,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
